StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@id_section	start=(10867,1000,12700),  end=(10867,7400,12700)	@id_section	/b6	/b6	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@kind_structure	start=(10867,1000,12700),  end=(10867,7400,12700)	@kind_structure	S	S	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@isFoundation	start=(10867,1000,12700),  end=(10867,7400,12700)	@isFoundation	False	False	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@condition_start	start=(10867,1000,12700),  end=(10867,7400,12700)	@condition_start	FIX	FIX	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@condition_end	start=(10867,1000,12700),  end=(10867,7400,12700)	@condition_end	FIX	FIX	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@kind_haunch_start	start=(10867,1000,12700),  end=(10867,7400,12700)	@kind_haunch_start	SLOPE	SLOPE	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@kind_haunch_end	start=(10867,1000,12700),  end=(10867,7400,12700)	@kind_haunch_end	SLOPE	SLOPE	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@type_haunch_H	start=(10867,1000,12700),  end=(10867,7400,12700)	@type_haunch_H	BOTH	BOTH	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@type_haunch_V	start=(10867,1000,12700),  end=(10867,7400,12700)	@type_haunch_V	BOTH	BOTH	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@kind_joint_start	start=(10867,1000,12700),  end=(10867,7400,12700)	@kind_joint_start	WELD	WELD	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@kind_joint_end	start=(10867,1000,12700),  end=(10867,7400,12700)	@kind_joint_end	WELD	WELD	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam	start=(3000,7400,12700),  end=(3000,13800,12700)	StbBeam	StbBeam	StbBeam	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@id	start=(3000,7400,12700),  end=(3000,13800,12700)	@id	121	121	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@guid	start=(3000,7400,12700),  end=(3000,13800,12700)	@guid	94e2712a37574d4fbf28f3f3350a0946	5448c0338c844fe38c67ebd261459ce8	Inconsistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@name	start=(3000,7400,12700),  end=(3000,13800,12700)	@name	b6	b6	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@id_node_start	start=(3000,7400,12700),  end=(3000,13800,12700)	@id_node_start	86	86	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@id_node_end	start=(3000,7400,12700),  end=(3000,13800,12700)	@id_node_end	87	87	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@rotate	start=(3000,7400,12700),  end=(3000,13800,12700)	@rotate	0	0	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@id_section	start=(3000,7400,12700),  end=(3000,13800,12700)	@id_section	/b6	/b6	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@kind_structure	start=(3000,7400,12700),  end=(3000,13800,12700)	@kind_structure	S	S	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@isFoundation	start=(3000,7400,12700),  end=(3000,13800,12700)	@isFoundation	False	False	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@condition_start	start=(3000,7400,12700),  end=(3000,13800,12700)	@condition_start	FIX	FIX	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@condition_end	start=(3000,7400,12700),  end=(3000,13800,12700)	@condition_end	FIX	FIX	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@kind_haunch_start	start=(3000,7400,12700),  end=(3000,13800,12700)	@kind_haunch_start	SLOPE	SLOPE	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@kind_haunch_end	start=(3000,7400,12700),  end=(3000,13800,12700)	@kind_haunch_end	SLOPE	SLOPE	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@type_haunch_H	start=(3000,7400,12700),  end=(3000,13800,12700)	@type_haunch_H	BOTH	BOTH	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@type_haunch_V	start=(3000,7400,12700),  end=(3000,13800,12700)	@type_haunch_V	BOTH	BOTH	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@kind_joint_start	start=(3000,7400,12700),  end=(3000,13800,12700)	@kind_joint_start	WELD	WELD	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@kind_joint_end	start=(3000,7400,12700),  end=(3000,13800,12700)	@kind_joint_end	WELD	WELD	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam	start=(7933,7400,12700),  end=(7933,13800,12700)	StbBeam	StbBeam	StbBeam	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@id	start=(7933,7400,12700),  end=(7933,13800,12700)	@id	122	122	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@guid	start=(7933,7400,12700),  end=(7933,13800,12700)	@guid	971e393c720147968fd069ab943f581f	f12c4eda81da4312bfe66f613e03d783	Inconsistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@name	start=(7933,7400,12700),  end=(7933,13800,12700)	@name	b6	b6	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@id_node_start	start=(7933,7400,12700),  end=(7933,13800,12700)	@id_node_start	88	88	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@id_node_end	start=(7933,7400,12700),  end=(7933,13800,12700)	@id_node_end	89	89	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@rotate	start=(7933,7400,12700),  end=(7933,13800,12700)	@rotate	0	0	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@id_section	start=(7933,7400,12700),  end=(7933,13800,12700)	@id_section	/b6	/b6	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@kind_structure	start=(7933,7400,12700),  end=(7933,13800,12700)	@kind_structure	S	S	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@isFoundation	start=(7933,7400,12700),  end=(7933,13800,12700)	@isFoundation	False	False	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@condition_start	start=(7933,7400,12700),  end=(7933,13800,12700)	@condition_start	FIX	FIX	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@condition_end	start=(7933,7400,12700),  end=(7933,13800,12700)	@condition_end	FIX	FIX	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@kind_haunch_start	start=(7933,7400,12700),  end=(7933,13800,12700)	@kind_haunch_start	SLOPE	SLOPE	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@kind_haunch_end	start=(7933,7400,12700),  end=(7933,13800,12700)	@kind_haunch_end	SLOPE	SLOPE	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@type_haunch_H	start=(7933,7400,12700),  end=(7933,13800,12700)	@type_haunch_H	BOTH	BOTH	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@type_haunch_V	start=(7933,7400,12700),  end=(7933,13800,12700)	@type_haunch_V	BOTH	BOTH	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@kind_joint_start	start=(7933,7400,12700),  end=(7933,13800,12700)	@kind_joint_start	WELD	WELD	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@kind_joint_end	start=(7933,7400,12700),  end=(7933,13800,12700)	@kind_joint_end	WELD	WELD	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam	start=(10867,7400,12700),  end=(10867,13800,12700)	StbBeam	StbBeam	StbBeam	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@id	start=(10867,7400,12700),  end=(10867,13800,12700)	@id	123	123	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@guid	start=(10867,7400,12700),  end=(10867,13800,12700)	@guid	e5bbe8d13aac4980b55411c32a3000d7	35aa262750464a0fab8c10592d17d5a1	Inconsistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@name	start=(10867,7400,12700),  end=(10867,13800,12700)	@name	b6	b6	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@id_node_start	start=(10867,7400,12700),  end=(10867,13800,12700)	@id_node_start	90	90	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@id_node_end	start=(10867,7400,12700),  end=(10867,13800,12700)	@id_node_end	91	91	Consistent	Required
StbBeams	/ST_BRIDGE/StbModel/StbMembers/StbBeams/StbBeam/@rotate	start=(10867,7400,12700),  end=(10867,13800,12700)	@rotate	0	0	Consistent	Required
